id_canti,titolo,score_vector_similarity,score_text_similarity,score_deviation,score_selection,score_history,score,adeguatezza
1843,Il nostro cuore non si è perduto,,0.37,0.07,,,24,:material-dots-horizontal: Mh
2205,Vidi la nuova Gerusalemme,,0.42,0.02,,,24,:material-dots-horizontal: Mh
2423,Dell'aurora Tu sorgi più bella (v2),,0.35,0.11,,,24,:material-dots-horizontal: Mh
2788,Chi mi seguirà,,0.37,0.08,,,24,:material-dots-horizontal: Mh
2659,Tutta la vita è un dono,,0.35,0.1,,,24,:material-dots-horizontal: Mh
415,Se qualcuno ha dei beni,,0.4,0.04,,,24,:material-dots-horizontal: Mh
1592,E' bello stare insieme a te,,0.36,0.08,,,24,:material-dots-horizontal: Mh
3027,"Contigo Maria (Con te, Maria)",,0.38,0.06,,,24,:material-dots-horizontal: Mh
2534,Il padre che è nei cieli,,0.37,0.06,,,23,:material-dots-horizontal: Mh
2778,Lascia i tuoi pesi,,0.34,0.1,,,23,:material-dots-horizontal: Mh
2442,Come il fiume,,0.33,0.11,,,23,:material-dots-horizontal: Mh
2015,Chiesa di Dio,,0.43,-0.03,,,23,:material-dots-horizontal: Mh
2101,"Padre, Maestro ed Amico",,0.36,0.07,,,23,:material-dots-horizontal: Mh
353,Padre perdona,,0.35,0.07,,,23,:material-dots-horizontal: Mh
2542,Lascia i tuoi pesi,,0.34,0.1,,,23,:material-dots-horizontal: Mh
318,Nella Tua tenda,,0.34,0.09,,,23,:material-dots-horizontal: Mh
146,Cristo risusciti,,0.36,0.07,,,23,:material-dots-horizontal: Mh
3007,Sete di verità,,0.39,0.04,,,23,:material-dots-horizontal: Mh
2030,In cammino,,0.37,0.05,,,23,:material-dots-horizontal: Mh
2082,Cantiamo la tua immensa gloria,,0.38,0.04,,,23,:material-dots-horizontal: Mh
1667,Cosa Offrirti,,0.4,0.12,,0.17,23,:material-dots-horizontal: Mh
2638,Dall'eternità,,0.34,0.1,,,23,:material-dots-horizontal: Mh
1543,Nato per noi,,0.33,0.1,,,23,:material-dots-horizontal: Mh
2221,Cantico delle creature,,0.37,0.05,,,23,:material-dots-horizontal: Mh
1698,Vergin Santa,,0.42,-0.01,,,23,:material-dots-horizontal: Mh
1813,Vivi della sua pace,,0.38,0.05,,,23,:material-dots-horizontal: Mh
2560,Perfetta letizia,,0.32,0.12,,,23,:material-dots-horizontal: Mh
1710,Spezziamo il pane ,,0.32,0.12,,,23,:material-dots-horizontal: Mh
3001,Santo Spirito,,0.32,0.12,,,23,:material-dots-horizontal: Mh
2181,Gloria,,0.41,0.0,,,23,:material-dots-horizontal: Mh
1382,Dio grande Dio,,0.39,0.03,,,23,:material-dots-horizontal: Mh
3096,"Credo in Te, Signor",,0.3,0.14,,,23,:material-dots-horizontal: Mh
288,"Lode a Te, o Cristo",,0.32,0.11,,,23,:material-dots-horizontal: Mh
2876,Pellegrini di speranza,,0.39,0.04,,,23,:material-dots-horizontal: Mh
2341,Questo pane spezzato,,0.37,0.05,,,23,:material-dots-horizontal: Mh
1407,Noi ti diamo gloria,,0.3,0.14,,,23,:material-dots-horizontal: Mh
2580,Beato il cuore che perdona (inno GMG 2016),,0.35,0.07,,,23,:material-dots-horizontal: Mh
2200,Canto di Madonna povertà,,0.33,0.1,,,23,:material-dots-horizontal: Mh
449,Tacita notte,,0.36,0.06,,,23,:material-dots-horizontal: Mh
1771,La vita che nasce,,0.41,-0.0,,,23,:material-dots-horizontal: Mh
1930,Evviva Rita!,,0.35,0.08,,,23,:material-dots-horizontal: Mh
2995,Cosa avremo in cambio,,0.34,0.09,,,23,:material-dots-horizontal: Mh
2785,Io ti seguirò ,,0.34,0.09,,,23,:material-dots-horizontal: Mh
2479,Dayenu adonai,,0.31,0.13,,,23,:material-dots-horizontal: Mh
2884,Hallelujah Cohen,,0.33,0.11,,,23,:material-dots-horizontal: Mh
2568,Il Signore in eterno ,,0.37,0.06,,,23,:material-dots-horizontal: Mh
2378,Saremo sempre amici,,0.33,0.1,,,23,:material-dots-horizontal: Mh
2599,Inno allo Spirito,,0.38,0.04,,,23,:material-dots-horizontal: Mh
2929,Ora Partiamo,,0.34,0.09,,,23,:material-dots-horizontal: Mh
2618,Alleluia Padre Mio ,,0.35,0.08,,,23,:material-dots-horizontal: Mh
2399,Nelle tue mani,,0.4,0.02,,,23,:material-dots-horizontal: Mh
2219,Spalancate le porte a Cristo,,0.38,0.05,,,23,:material-dots-horizontal: Mh
2245,E' la gioia che fa cantare,,0.37,0.05,,,23,:material-dots-horizontal: Mh
1392,Il Natale del Signor (Titolo originale: The first Nowell),,0.34,0.08,,,22,:material-dots-horizontal: Mh
2673,Sei per noi cibo di eternità,,0.36,0.04,,,22,:material-dots-horizontal: Mh
2006,Innalzate nei cieli lo sguardo,,0.35,0.06,,,22,:material-dots-horizontal: Mh
1767,Io scelgo Te,,0.35,0.05,,,22,:material-dots-horizontal: Mh
2098,"Spirito Santo, dolce presenza",,0.34,0.07,,,22,:material-dots-horizontal: Mh
370,Quale gioia,,0.36,0.04,,,22,:material-dots-horizontal: Mh
2374,Facci sognare!,,0.35,0.05,,,22,:material-dots-horizontal: Mh
1844,Ave Maria splendore del mattino,,0.38,0.03,,,22,:material-dots-horizontal: Mh
1566,Re dei Re,,0.31,0.1,,,22,:material-dots-horizontal: Mh
1666,Sposa amata,,0.33,0.09,,,22,:material-dots-horizontal: Mh
1788,Purificami o Signore (Salmo 50),,0.37,0.03,,,22,:material-dots-horizontal: Mh
2249,Ave Maria,,0.35,0.05,,,22,:material-dots-horizontal: Mh
293,Lui verrà e ti salverà,,0.34,0.07,,,22,:material-dots-horizontal: Mh
4,Acclamate al Signore,,0.38,0.01,,,22,:material-dots-horizontal: Mh
3,Acclamate a Dio,,0.38,0.01,,,22,:material-dots-horizontal: Mh
1704,Il Signore è vicino,,0.34,0.06,,,22,:material-dots-horizontal: Mh
2115,Canto di contrizione,,0.35,0.05,,,22,:material-dots-horizontal: Mh
61,Ascolta la Preghiera,,0.41,-0.01,,,22,:material-dots-horizontal: Mh
2302,Il deserto fiorirà,,0.3,0.11,,,22,:material-dots-horizontal: Mh
2163,Mi sentii pieno di gioia (Salmo 122),,0.32,0.1,,,22,:material-dots-horizontal: Mh
3012,Tu solo Signore sei degno,,0.37,0.04,,,22,:material-dots-horizontal: Mh
2113,Con gioia veniamo a Te,,0.37,0.03,,,22,:material-dots-horizontal: Mh
2522,Gesù io desidero amarti,,0.25,0.18,,,22,:material-dots-horizontal: Mh
1680,Tutta la terra attende,,0.35,0.06,,,22,:material-dots-horizontal: Mh
1544,Tu sei bambino,,0.32,0.1,,,22,:material-dots-horizontal: Mh
2625,Gesù (Pentecoste '81),,0.31,0.11,,,22,:material-dots-horizontal: Mh
1801,Tu vero pane della vita,,0.35,0.05,,,22,:material-dots-horizontal: Mh
1652,"Ti Loderò, Ti Adorerò, Ti Canterò",,0.32,0.1,,,22,:material-dots-horizontal: Mh
2368,O dolce legno,,0.33,0.09,,,22,:material-dots-horizontal: Mh
1708,Betlemme di Efrata,,0.37,0.03,,,22,:material-dots-horizontal: Mh
1863,Tu sei misericordia,,0.34,0.08,,,22,:material-dots-horizontal: Mh
1749,Che siano una sola cosa,,0.34,0.08,,,22,:material-dots-horizontal: Mh
1760,Eleviamo lodi al Signor,,0.37,0.04,,,22,:material-dots-horizontal: Mh
2042,Innamorato di Gesu',,0.3,0.11,,,22,:material-dots-horizontal: Mh
2207,Buono è il Signor,,0.34,0.08,,,22,:material-dots-horizontal: Mh
2027,Mano potente,,0.38,0.01,,,22,:material-dots-horizontal: Mh
2028,Ave Maria,,0.35,0.05,,,22,:material-dots-horizontal: Mh
102,Canoni - Misericordias Domini,0.3938800079992481,0.19,0.09,,,22,:material-dots-horizontal: Mh
2860,Sei tu Signore il mio Pastore,,0.34,0.08,,,22,:material-dots-horizontal: Mh
2031,Sei il mio rifugio,,0.34,0.08,,,22,:material-dots-horizontal: Mh
388,Ruah,,0.3,0.13,,,22,:material-dots-horizontal: Mh
2365,"Spirito di Dio, scendi su di noi",,0.34,0.07,,,22,:material-dots-horizontal: Mh
1702,Questo è il mio corpo,,0.31,0.11,,,22,:material-dots-horizontal: Mh
1814,Un canto semplice d’amore,,0.33,0.06,,,21,:material-dots-horizontal: Mh
2298,Celebriamo insieme,,0.27,0.13,,,21,:material-dots-horizontal: Mh
2437,Pace,,0.31,0.08,,,21,:material-dots-horizontal: Mh
1602,Accetta o Padre,,0.35,0.03,,,21,:material-dots-horizontal: Mh
1721,Maestà,,0.29,0.11,,,21,:material-dots-horizontal: Mh
1810,Venne un angelo,,0.35,0.03,,,21,:material-dots-horizontal: Mh
44,Alzati e risplendi,,0.31,0.08,,,21,:material-dots-horizontal: Mh
425,Shalom,,0.33,0.06,,,21,:material-dots-horizontal: Mh
1635,Accogli nella tua bontà,,0.35,0.03,,,21,:material-dots-horizontal: Mh
2119,Benedetto nei secoli,,0.38,-0.0,,,21,:material-dots-horizontal: Mh
2229,Chiamati per nome v2,,0.35,0.03,,,21,:material-dots-horizontal: Mh
1480,Il canto del mare,,0.37,-0.0,,,21,:material-dots-horizontal: Mh
1894,"Rendo grazie al tuo nome, Signore",,0.39,-0.02,,,21,:material-dots-horizontal: Mh
2234,Accorrete popoli del Re,,0.39,-0.02,,,21,:material-dots-horizontal: Mh
2280,Ecco l'acqua che sgorga,,0.29,0.11,,,21,:material-dots-horizontal: Mh
1654,Come unico Pane,,0.38,-0.0,,,21,:material-dots-horizontal: Mh
2588,Come acqua,,0.34,0.05,,,21,:material-dots-horizontal: Mh
1978,In Eterno Canterò,,0.35,0.04,,,21,:material-dots-horizontal: Mh
322,Noi con Te,,0.36,0.03,,,21,:material-dots-horizontal: Mh
1570,Salve madre dell’amore,,0.34,0.05,,,21,:material-dots-horizontal: Mh
2386,Voglio stare accanto a Te,,0.31,0.08,,,21,:material-dots-horizontal: Mh
2538,Io Ti adoro (Versione italiana),,0.34,0.05,,,21,:material-dots-horizontal: Mh
2038,Salve o Dolce Vergine,,0.34,0.05,,,21,:material-dots-horizontal: Mh
2011,Nostra Signora della speranza,,0.35,0.04,,,21,:material-dots-horizontal: Mh
2357,"Ti ringrazio, o Signor",,0.33,0.05,,,21,:material-dots-horizontal: Mh
1676,Ti rendiamo grazie,,0.36,0.02,,,21,:material-dots-horizontal: Mh
2712,Ecco il pane,,0.29,0.11,,,21,:material-dots-horizontal: Mh
1553,Danza Danza,,0.34,0.04,,,21,:material-dots-horizontal: Mh
1868,Dico Sì,,0.29,0.12,,,21,:material-dots-horizontal: Mh
2525,Grazie a Te,,0.32,0.08,,,21,:material-dots-horizontal: Mh
1389,Non per forza,,0.31,0.08,,,21,:material-dots-horizontal: Mh
2192,Alleluia Padre Mio,,0.33,0.07,,,21,:material-dots-horizontal: Mh
1864,Ecco l'uomo (Uomo della Croce - forma breve),,0.39,0.16,,0.1,21,:material-dots-horizontal: Mh
1712,"Ti salutiamo, o Vergine",,0.31,0.08,,,21,:material-dots-horizontal: Mh
1615,Stella del mare,,0.37,0.0,,,21,:material-dots-horizontal: Mh
1726,Prepariamo la via al Signore,,0.36,0.03,,,21,:material-dots-horizontal: Mh
1955,Tu sarai profeta (2),,0.38,0.0,,,21,:material-dots-horizontal: Mh
2537,Insieme come fratelli,,0.3,0.09,,,21,:material-dots-horizontal: Mh
2275,Tu mi hai sedotto,,0.36,0.03,,,21,:material-dots-horizontal: Mh
2311,La vera vite,,0.3,0.1,,,21,:material-dots-horizontal: Mh
1999,Cose stupende ,,0.36,0.03,,,21,:material-dots-horizontal: Mh
2003,Giovanni,,0.37,0.01,,,21,:material-dots-horizontal: Mh
2100,Salve dolce Vergine,,0.34,0.05,,,21,:material-dots-horizontal: Mh
2016,Riempici di Te,,0.33,0.05,,,21,:material-dots-horizontal: Mh
1719,Vi darò un cuore nuovo,,0.32,0.08,,,21,:material-dots-horizontal: Mh
48,Amatevi fratelli,,0.33,0.07,,,21,:material-dots-horizontal: Mh
1693,Ho la pace come un fiume,,0.31,0.06,,,20,:material-dots-horizontal: Mh
2584,Re dei re (osanna),,0.28,0.11,,,20,:material-dots-horizontal: Mh
2238,"Alleluia, rendete grazie",,0.35,0.01,,,20,:material-dots-horizontal: Mh
198,Fragile pane,,0.33,0.03,,,20,:material-dots-horizontal: Mh
1701,Sono il Signor che ti guarisce,,0.36,0.01,,,20,:material-dots-horizontal: Mh
1697,Ti amo Signor,,0.28,0.11,,,20,:material-dots-horizontal: Mh
2811,Fame e sete di Cristo,,0.33,0.04,,,20,:material-dots-horizontal: Mh
1564,Nostra gloria è la croce,,0.38,-0.02,,,20,:material-dots-horizontal: Mh
2259,Benedici il Signore anima mia,,0.34,0.02,,,20,:material-dots-horizontal: Mh
2215,Ogni volta che mangiamo di questo pane,,0.28,0.11,,,20,:material-dots-horizontal: Mh
1874,Alla Madonna di Czestochowa,,0.33,0.04,,,20,:material-dots-horizontal: Mh
1838,Ora lasciateci cantare,,0.31,0.07,,,20,:material-dots-horizontal: Mh
82,Benedici il Signore,,0.36,-0.01,,0.2,20,:material-dots-horizontal: Mh
1934,Altissimo,,0.34,0.03,,,20,:material-dots-horizontal: Mh
1785,Pane di vita,,0.34,0.03,,,20,:material-dots-horizontal: Mh
1696,Spirito di santità,,0.35,0.02,,,20,:material-dots-horizontal: Mh
273,La mia anima canta,,0.35,0.02,,,20,:material-dots-horizontal: Mh
2059,Questo è il tempo,,0.33,0.04,,,20,:material-dots-horizontal: Mh
1673,Quando guardo alla tua Santità,,0.32,0.05,,,20,:material-dots-horizontal: Mh
2513,Dove troveremo tutto il pane,,0.3,0.07,,,20,:material-dots-horizontal: Mh
2621,Cristo vive in me,,0.32,0.06,,,20,:material-dots-horizontal: Mh
1980,Dell'aurora tu sorgi più bella,,0.31,0.06,,,20,:material-dots-horizontal: Mh
1692,Grande è il Signore,,0.37,-0.01,,,20,:material-dots-horizontal: Mh
1898,Chiamati per nome,,0.34,0.02,,,20,:material-dots-horizontal: Mh
1682,Benedetto sei Tu,,0.39,0.18,,0.08,20,:material-dots-horizontal: Mh
1750,"Come è bello, come da gioia. Sal 132(133)",,0.33,0.03,,,20,:material-dots-horizontal: Mh
129,Cieli e terra nuova,,0.39,-0.03,,,20,:material-dots-horizontal: Mh
57,"Antica, eterna danza",,0.37,-0.01,,,20,:material-dots-horizontal: Mh
254,Io sarò con Te,,0.36,-0.01,,,20,:material-dots-horizontal: Mh
1672,"Il tuo Corpo, il tuo Sangue",,0.38,-0.02,,,20,:material-dots-horizontal: Mh
2997,O Luce radiosa,,0.37,-0.01,,,20,:material-dots-horizontal: Mh
1837,Dio è la mia salvezza,,0.35,0.01,,,20,:material-dots-horizontal: Mh
503,Lode al Nome Tuo,,0.33,0.04,,,20,:material-dots-horizontal: Mh
2297,Non vivo più per me,,0.32,0.05,,,20,:material-dots-horizontal: Mh
2061,Stabat Mater,,0.3,0.07,,,20,:material-dots-horizontal: Mh
280,Le Tue mani,,0.32,0.04,,,20,:material-dots-horizontal: Mh
2591,La Casa,,0.35,0.02,,,20,:material-dots-horizontal: Mh
1703,Solo per grazia,,0.33,0.04,,,20,:material-dots-horizontal: Mh
419,Segni del tuo amore,,0.34,0.02,,,20,:material-dots-horizontal: Mh
2078,Madre fiducia nostra,,0.35,0.02,,,20,:material-dots-horizontal: Mh
2979,Il Signore è mia luce e salvezza,,0.35,0.01,,,20,:material-dots-horizontal: Mh
2165,Prepariamo la via,,0.35,0.02,,,20,:material-dots-horizontal: Mh
1690,Gloria al re dei re,,0.32,0.05,,,20,:material-dots-horizontal: Mh
2124,Oggi è giorno di festa,,0.36,0.01,,,20,:material-dots-horizontal: Mh
2247,Te Deum,,0.33,0.04,,,20,:material-dots-horizontal: Mh
1717,"Un sol corpo, un sol spirito",,0.33,0.03,,,20,:material-dots-horizontal: Mh
278,"Laudato sii, o mi Signore",,0.36,-0.01,,,20,:material-dots-horizontal: Mh
2051,Perdonami ancora,,0.31,0.06,,,20,:material-dots-horizontal: Mh
1739,Emmanuel è Dio con noi,,0.31,0.06,,,20,:material-dots-horizontal: Mh
2274,Santo santo sei,,0.3,0.05,,,19,:material-dots-horizontal: Mh
2375,Ave Maria splendore e bellezza,,0.35,0.0,,,19,:material-dots-horizontal: Mh
1890,Anima di Cristo,,0.31,0.04,,,19,:material-dots-horizontal: Mh
1816,Figlia di Sion,,0.34,0.0,,,19,:material-dots-horizontal: Mh
279,Le mani alzate,,0.3,0.06,,,19,:material-dots-horizontal: Mh
1883,Il canto del mare,,0.36,-0.02,,,19,:material-dots-horizontal: Mh
2391,Lode ed esortazione,,0.32,0.02,,,19,:material-dots-horizontal: Mh
2390,Voglio stare accanto a Te,,0.3,0.05,,,19,:material-dots-horizontal: Mh
59,Apri le tue braccia,,0.32,0.02,,,19,:material-dots-horizontal: Mh
2500,Canta e cammina,,0.3,0.05,,,19,:material-dots-horizontal: Mh
1825,Il Consolatore,,0.32,0.02,,,19,:material-dots-horizontal: Mh
2493,Amen Jhavè,,0.31,0.04,,,19,:material-dots-horizontal: Mh
2469,Il Tuo amore è grande,,0.36,-0.03,,,19,:material-dots-horizontal: Mh
2745,Sei venuto dal cielo,,0.32,0.02,,,19,:material-dots-horizontal: Mh
2151,Alzerò i miei occhi ,,0.35,-0.02,,,19,:material-dots-horizontal: Mh
1812,"Vieni Spirito Santo, Vieni",,0.28,0.07,,,19,:material-dots-horizontal: Mh
2322,Lodate il Signore dai Cieli,,0.28,0.07,,,19,:material-dots-horizontal: Mh
2385,Sempre canterò,,0.35,0.0,,,19,:material-dots-horizontal: Mh
2048,Beati voi,,0.29,0.07,,,19,:material-dots-horizontal: Mh
2408,Absorbeat,,0.35,-0.01,,,19,:material-dots-horizontal: Mh
2789,Voglio restar con Te,,0.3,0.05,,,19,:material-dots-horizontal: Mh
325,Noi veniamo a Te,,0.32,0.02,,,19,:material-dots-horizontal: Mh
1932,Ci nutri alla Tua mensa,,0.38,-0.05,,,19,:material-dots-horizontal: Mh
2520,Effonderò il mio spirito,,0.27,0.08,,,19,:material-dots-horizontal: Mh
2356,Passa questo mondo,,0.3,0.05,,,19,:material-dots-horizontal: Mh
2379,Spirito d'Amore  ,,0.31,0.03,,,19,:material-dots-horizontal: Mh
1792,Resta con noi,,0.32,0.03,,,19,:material-dots-horizontal: Mh
464,Tu sarai profeta,,0.38,-0.04,,,19,:material-dots-horizontal: Mh
1624,"Maria, sei l'unico fiore",,0.3,0.05,,,19,:material-dots-horizontal: Mh
22,Alleluia al Redentore,,0.36,-0.03,,,19,:material-dots-horizontal: Mh
2655,Celebra il Re,,0.29,0.06,,,19,:material-dots-horizontal: Mh
2528,Hai dato un cibo ,,0.39,-0.07,,,19,:material-dots-horizontal: Mh
3097,La creazione giubili,,0.32,0.03,,,19,:material-dots-horizontal: Mh
2600,Lasciate che i bambini vengano a me,,0.68,0.52,0.0,,19,:material-dots-horizontal: Mh
2920,Fiamma viva d’amore,,0.31,0.05,,,19,:material-dots-horizontal: Mh
2456,Salga da questo altare,,0.3,0.05,,,19,:material-dots-horizontal: Mh
2977,Ascolta Creatore pietoso,,0.35,-0.01,,,19,:material-dots-horizontal: Mh
2093,Il giorno più bello (La mia prima comunione),,0.35,-0.02,,,19,:material-dots-horizontal: Mh
2559,Niente ti fermerà (Magnificat),,0.29,0.06,,,19,:material-dots-horizontal: Mh
1769,La pace del Signore,,0.37,-0.04,,,19,:material-dots-horizontal: Mh
2978,Simbolo Apostolico,,0.31,0.04,,,19,:material-dots-horizontal: Mh
1565,Musica di festa,,0.38,-0.04,,,19,:material-dots-horizontal: Mh
259,Isaia 11,,0.3,0.03,,,18,:material-dots-horizontal: Mh
1938,Venite saliamo al monte del Signore,,0.29,0.04,,,18,:material-dots-horizontal: Mh
2220,Benedetto (Davanti a Te o Dio),,0.28,0.05,,,18,:material-dots-horizontal: Mh
2461,Benedici il Signore anima mia,,0.33,0.0,,,18,:material-dots-horizontal: Mh
68,Ave Maria,,0.33,-0.0,,,18,:material-dots-horizontal: Mh
2812,Ave Maria gratia plena,,0.27,0.07,,,18,:material-dots-horizontal: Mh
2616,Resurrezione,,0.66,0.46,0.0,,18,:material-dots-horizontal: Mh
2401,Benedictus ,,0.32,-0.0,,,18,:material-dots-horizontal: Mh
2137,Cantiamo insieme al Signore,,0.3,0.02,,,18,:material-dots-horizontal: Mh
489,Vieni Spirito di Cristo (Vieni vieni spirito d’amore),,0.3,0.04,,,18,:material-dots-horizontal: Mh
302,"Maria, tu che hai atteso",,0.3,0.02,,,18,:material-dots-horizontal: Mh
221,I cieli narrano,,0.4,-0.09,,,18,:material-dots-horizontal: Mh
2081,Cristo è risorto è vivo!  È con noi!,,0.67,0.45,0.0,,18,:material-dots-horizontal: Mh
1841,Volto Santo di Cristo,,0.31,0.01,,,18,:material-dots-horizontal: Mh
1797,"Signore, fa di me uno strumento",,0.32,-0.0,,,18,:material-dots-horizontal: Mh
2216,Ave Maria (offro a te il mio canto),,0.32,0.0,,,18,:material-dots-horizontal: Mh
3067,Serviremo il Signore,,0.34,-0.02,,,18,:material-dots-horizontal: Mh
1939,La mia Pasqua è il Signore,,0.35,-0.04,,,18,:material-dots-horizontal: Mh
319,Nelle mani della Creazione,,0.29,0.04,,,18,:material-dots-horizontal: Mh
2928,E Volare Volare,,0.26,0.09,,,18,:material-dots-horizontal: Mh
2400,Tu sei il mio Dio ,,0.34,-0.01,,,18,:material-dots-horizontal: Mh
1355,Io dico il mio sì - Marco Guadin,,0.36,-0.05,,,18,:material-dots-horizontal: Mh
3085,Santo,,0.27,0.06,,,18,:material-dots-horizontal: Mh
2714,Eppure tu,,0.25,0.09,,,18,:material-dots-horizontal: Mh
2433,Vieni Santo Spirito (culla il mio cuore),,0.29,0.04,,,18,:material-dots-horizontal: Mh
2363,Ave Maria ,,0.31,0.02,,,18,:material-dots-horizontal: Mh
2222,Tutto il mondo deve sapere,,0.36,-0.04,,,18,:material-dots-horizontal: Mh
1979,Alla tua mensa,,0.33,-0.01,,,18,:material-dots-horizontal: Mh
2501,Canto di mamma Sifa,,0.3,0.04,,,18,:material-dots-horizontal: Mh
1835,Benchè sia notte,,0.28,0.06,,,18,:material-dots-horizontal: Mh
1950,Venite a me,,0.27,0.07,,,18,:material-dots-horizontal: Mh
2682,Alla fredda tua capanna,,0.28,0.06,,,18,:material-dots-horizontal: Mh
1660,Spirito Santo (Fiume di Pace),,0.3,0.02,,,18,:material-dots-horizontal: Mh
1591,Dov’è l’amore e la carità,,0.3,0.03,,,18,:material-dots-horizontal: Mh
2395,"O Signore, raccogli i tuoi figli",,0.31,0.01,,,18,:material-dots-horizontal: Mh
1921,O Salvezza del mondo (Inno Madonna della Catena di Cassano Jonio),,0.3,0.02,,,18,:material-dots-horizontal: Mh
10,Adesso è la pienezza,,0.34,-0.03,,,18,:material-dots-horizontal: Mh
2491,Alleluia (congolese),,0.2,0.16,,,18,:material-dots-horizontal: Mh
1781,Gesù e la samaritana,,0.3,0.01,,,17,:material-dots-horizontal: Mh
2004,Canzone di San Giuseppe,,0.37,-0.07,,,17,:material-dots-horizontal: Mh
2895,Santo,,0.28,0.03,,,17,:material-dots-horizontal: Mh
64,Astro del ciel,,0.26,0.06,,,17,:material-dots-horizontal: Mh
2118,Santo (Dio del Cielo),,0.33,-0.02,,,17,:material-dots-horizontal: Mh
2455,Pane della vita,,0.3,-0.0,,,17,:material-dots-horizontal: Mh
2130,Degno di Lode,,0.3,0.01,,,17,:material-dots-horizontal: Mh
1576,Tu sei la perla preziosa,,0.32,-0.01,,,17,:material-dots-horizontal: Mh
1780,Vocazione,,0.63,0.47,0.0,,17,:material-dots-horizontal: Mh
1679,Dal tronco di Jesse,,0.26,0.05,,,17,:material-dots-horizontal: Mh
2643,Gloria al Signore che salva ,,0.33,-0.04,,,17,:material-dots-horizontal: Mh
493,Vocazione (v2),,0.63,0.47,0.0,,17,:material-dots-horizontal: Mh
2344,Trisaghion,,0.34,-0.05,,,17,:material-dots-horizontal: Mh
2193,Beatitudini,,0.28,0.03,,,17,:material-dots-horizontal: Mh
1946,Aprite le porte a Cristo,,0.37,-0.09,,,17,:material-dots-horizontal: Mh
303,"Maria, vogliamo amarti",,0.3,0.0,,,17,:material-dots-horizontal: Mh
1852,Perdonami mio Signore,,0.3,0.01,,,17,:material-dots-horizontal: Mh
252,Io loderò il Signore,,0.32,-0.01,,,17,:material-dots-horizontal: Mh
2083,Anima Christi,,0.2,0.13,,,17,:material-dots-horizontal: Mh
2056,Ecco Signore,,0.29,0.01,,,17,:material-dots-horizontal: Mh
506,Voi siete di Dio (v2),,0.31,0.0,,,17,:material-dots-horizontal: Mh
323,Noi crediamo in Te,,0.24,0.08,,,17,:material-dots-horizontal: Mh
3010,Santo è il Signore,,0.27,0.04,,,17,:material-dots-horizontal: Mh
1722,Padre ti preghiam,,0.25,0.07,,,17,:material-dots-horizontal: Mh
467,Lodi all'altissimo (Tu sei Santo),,0.27,0.05,,,17,:material-dots-horizontal: Mh
2045,Dammi un cuore nuovo,,0.28,0.03,,,17,:material-dots-horizontal: Mh
2017,Dal profondo,,0.32,-0.02,,,17,:material-dots-horizontal: Mh
141,Con il mio canto,,0.33,-0.03,,,17,:material-dots-horizontal: Mh
466,Tu sei,,0.27,0.04,,,17,:material-dots-horizontal: Mh
1786,Pentecoste,,0.6,0.45,0.0,,17,:material-dots-horizontal: Mh
2782,Nelle mani tue,,0.27,0.05,,,17,:material-dots-horizontal: Mh
49,Amen (Tutte le promesse),,0.26,0.05,,,17,:material-dots-horizontal: Mh
1998,Celebra il Signore Terra tutta,,0.33,-0.03,,,17,:material-dots-horizontal: Mh
3005,Mille Ragioni,,0.33,-0.03,,,17,:material-dots-horizontal: Mh
2594,Dio che tutto puoi,,0.36,-0.06,,,17,:material-dots-horizontal: Mh
497,Voi siete di Dio,,0.31,0.0,,,17,:material-dots-horizontal: Mh
2933,Veniamo a Te,,0.32,-0.02,,,17,:material-dots-horizontal: Mh
1834,Kyrie Eleison,,0.25,0.07,,,17,:material-dots-horizontal: Mh
2827,Canta o lingua il glorioso mistero,,0.33,-0.02,,,17,:material-dots-horizontal: Mh
2120,Quello che Dio dice di me (versione italiana),,0.31,-0.01,,,17,:material-dots-horizontal: Mh
1954,"Ave Maria, Dolce Mamma dell'umanità",,0.29,0.01,,,17,:material-dots-horizontal: Mh
1931,Dove tu sei,,0.27,0.05,,,17,:material-dots-horizontal: Mh
3008,Mistero della Cena,,0.27,0.05,,,17,:material-dots-horizontal: Mh
1966,Nozze a Cana,,0.35,-0.05,,,17,:material-dots-horizontal: Mh
3018,Veni Domine Jesu,,0.25,0.07,,,17,:material-dots-horizontal: Mh
2358,Ti offro Signor,,0.27,0.04,,,17,:material-dots-horizontal: Mh
1935,Agnus Dei,,0.2,0.13,,,17,:material-dots-horizontal: Mh
2012,Ti offriamo Signore,,0.32,-0.01,,,17,:material-dots-horizontal: Mh
2544,Lui ci ha dato i cieli,,0.29,0.01,,,17,:material-dots-horizontal: Mh
2590,Inno di liberazione,,0.37,-0.11,,,16,:material-dots-horizontal: Mh
1629,Ci inviti alla tua festa,,0.28,0.02,,,16,:material-dots-horizontal: Mh
1611,Santo (Jesus Christ Superstar),,0.28,0.01,,,16,:material-dots-horizontal: Mh
2741,Lodate Iddio,,0.2,0.1,,,16,:material-dots-horizontal: Mh
2530,La vera gioia,,0.36,-0.08,,,16,:material-dots-horizontal: Mh
2412,"Ave, piena di grazia",,0.3,-0.02,,,16,:material-dots-horizontal: Mh
1756,Mi alma canta,,0.22,0.08,,,16,:material-dots-horizontal: Mh
2828,Luce del mondo,,0.31,-0.02,,,16,:material-dots-horizontal: Mh
392,Salve Regina,,0.24,0.05,,,16,:material-dots-horizontal: Mh
